id,name,album_id,album_name,artists,duration_ms,popularity
2g8vK3m0npTrzsADQAnbVO,The Sign (feat. Pase Rock),6nVACH6a27eOWiumAJhDWS,Modal Soul,"{'3Rq3YOF9YG9YfCWD4D56RZ': 'Nujabes', '7DziQHfQYLS6Iv018KLOVo': 'Pase Rock'}",289800,41
1TFljRRw6jLg0qGP1Qa1Gc,All I Want,0PDRr4M6Uc3562e0dBZ7XP,All I Want,"{'4m1yRHUMhvB8gKAJTjK4kO': 'Boombox Cartel', '3dIbvdQQd3HXfQcRjR6lb7': 'Griff Clawson'}",213203,44
7HX9f8AMBl0vQxAoAzLqhS,You Make My Dreams (Come True) - Remastered,4tUyNf5dGXwY4TaMaxwhqF,The Very Best of Daryl Hall / John Oates,{'77tT1kLj6mCWtFNqiOmP9H': 'Daryl Hall & John Oates'},187600,65
4jeEaCq9omzcX5cOFKhT5O,A Change Is Gonna Come,5WndWfzGwCkHzAbQXVkg2V,I Never Loved a Man the Way I Love You,{'7nwUJBm0HE4ZxD3f5cy5ok': 'Aretha Franklin'},260106,54
0vB4Vd6PtkJSEnWsmqATnZ,Nothing's Gonna Change My Love for You,23HV3deh17hOFNg3OKmGnW,20/20,{'4N8BwYTEC6XqykGvXXlmfv': 'George Benson'},242678,67
0pgEx0eQPVh3fDpJcP4BqL,Strobe - Radio Edit,5bDYz7FFarDT3C2oSNDi6S,Strobe,{'2CIMQHirSU0MQqyYHq0eOx': 'deadmau5'},212066,55
2nLgWMdYPO35GGpwX2xo23,Monophobia,1DH1jrRHjCyAEDwTmHmMZe,mau5ville: Level 1,"{'2CIMQHirSU0MQqyYHq0eOx': 'deadmau5', '2SNg8nqwOHF1eZgRnL9zes': 'Rob Swire'}",214670,61
2OEr2lzItRFTQvtzXT0wOm,Thinkin Bout You,2NSafcBSIFQVzG16GR13Ni,Thinkin Bout You,"{'7u4ayw4QFEsolPxZgnPAMT': 'Jonasu', '3Hlhy5mpM8cT1Guv1GOhQG': 'Jantine'}",151626,54
2ERO7JFeaRMIdlEn9JTryn,DDU-DU DDU-DU - Remix JP Ver.,37OWAhKTXeHFcPPTkADa5v,DDU-DU DDU-DU (Remix JP Ver.),{'41MozSoPIsD1dJM0CLPjZF': 'BLACKPINK'},201225,51
3yya5qQNJZUhwt1Yn46p1L,Supremacy - Live at Rome Olympic Stadium,2m7L60M210ABzrY9GLyBPZ,Live at Rome Olympic Stadium,{'12Chz98pHFMPJEknJQMWvI': 'Muse'},316413,42
7ouMYWpwJ422jRcDASZB7P,Knights of Cydonia,0lw68yx3MhKflWFqCsGkIs,Black Holes and Revelations,{'12Chz98pHFMPJEknJQMWvI': 'Muse'},366213,68
4VqPOruhp5EdPBeR92t6lQ,Uprising,0eFHYz8NmK75zSplL5qlfM,The Resistance,{'12Chz98pHFMPJEknJQMWvI': 'Muse'},304840,75
2nTgdpxwpXTk5x1c9yaO3W,Blackout,0HcHPBu9aaF1MxOiZmUQTl,Absolution,{'12Chz98pHFMPJEknJQMWvI': 'Muse'},262200,53
0VZSqwbrOlZxOEakvAQX5a,Arriving,7CosLPjvMgHwpwVgZiwNbi,Arriving,{'4VtFCdJXVb9aKGq8Pt5dZQ': 'Hilder Sky'},145474,65
3Hf5n0mAJBtUjLZH1EIN9K,Exist (feat. Shape),3MiORXzIwjCUSpfj7lTLlP,Close Encounters,"{'5AoXSiM511L4To0AN5oZVB': 'Space Jesus', '3Bl22TVSVYUKkjFt1MJnYB': 'Shape'}",257436,49
6ZSO7kPn8IMJFymyticbJO,Gold,2EvTMiJyF3H4BoxNCL4HLh,low kii savage,{'4u5smJBskI6Adzv08PuiUP': 'Kiiara'},225882,68
72Bz4ciRZPBcVSw0nrZDHi,Do It Again,3kBBntDYL62xlqgnulskwv,Do It Again,"{'1BhWF9W2PngtPSyobKg0rP': 'Pia Mia', '7bXgB6jMjp9ATFy66eO08Z': 'Chris Brown', '5LHRHt1k9lMyONurDHEdrp': 'Tyga'}",207746,77
0d28khcov6AiegSCpG5TuT,Feel Good Inc.,0bUTHlWbkSQysoM3VsWldT,Demon Days,{'3AA28KZvwAUcZuOKwyblJQ': 'Gorillaz'},222640,81
0IIdoxwlGBHhNZQkbYF3yD,Body Gold,37ABUtLPqktcopsBJ7jmXT,Oh Wonder,{'5cIc3SBFuBLVxJz58W2tU9': 'Oh Wonder'},184524,55
3fVCPkMgw7mRC2y8ADcrBK,I Don't Want To,4ozrctULTyldlUPFsgsVAK,Slash Dot Dash - EP,{'71DidiDMnuV4Q08wCZbraG': 'NEUS'},204315,20
40YcuQysJ0KlGQTeGUosTC,"Me, Myself & I",09Q3WwGYsQe5ognkvVkmCu,When It's Dark Out,"{'02kJSzxNuaWGqwubyUba0Z': 'G-Eazy', '64M6ah0SkkRsnPGtGiRAbb': 'Bebe Rexha'}",251466,76
4O4isJJBeAlmiP27sCDZ4e,Lose It (feat. Vic Mensa),4NZWRpoMuXaHU7csTjWdB5,Skin,{'6nxWCVXbOlEVRexSbLsTer': 'Flume'},225852,47
4qjBW0bGqddImVp7R2np0g,Recover,7mYtNRrdUIZZymc5epjYHE,The Bones of What You Believe,{'3CjlHNtplJyTf9npxaPl5w': 'CHVRCHES'},225853,49
52Pp8J18LYkyWL9OXhRUZh,Mirror Maru,74j51jlqXt7csQ7o2bntwZ,Mirror Maru - EP,{'2LZDXcxJWgsJfKXZv9a5eG': 'Cashmere Cat'},242133,53
68iIALIAQ03juj9BZpafox,Good Times Roll,1qt3kW26zM0MsndG3HSija,Good Times Roll,"{'7o7mC95EDbJKTcPAAs8C3r': 'Big Gigantic', '25oLRSUjJk4YHNUsQXk7Ut': 'GRiZ'}",243518,52
69klmXiY3N1xUwVFzZArzJ,Make A Move,0cI6FYd7CETgvwLQ8j7Y8P,Living Room,{'5rwUYLyUq8gBsVaOUcUxpE': 'Lawrence'},259786,45
5LsYPUNCHB2ZprVJoMJJEd,Monkey Bars,32fDRHWbkllunHnY1qvwHE,Monkey Bars,"{'5ar4zFgUQG1RsH8nhmjOeM': 'Robotaki', '0OE65qjIKHqSyU7YWpOQrv': 'Claire Ridgely'}",191491,32
6OuS0ewUKtaBiPVk7D6JvQ,Saturnz Barz (feat. Popcaan) - Baauer Remix,3rRum2Qp62S8KcWdiRiOww,Saturnz Barz (feat. Popcaan) [Baauer Remix],"{'3AA28KZvwAUcZuOKwyblJQ': 'Gorillaz', '62DmErcU7dqZbJaDqwsqzR': 'Popcaan', '25fqWEebq6PoiGQIHIrdtv': 'Baauer'}",228980,24
7ITFhAafMB7wrAxF0F5sxo,No Good At All,1W9INKEeQf3OjBnSJSvSS3,Something's Changing,{'2uvY5pgdD9t1CZ5zMNw1rl': 'Lucy Rose'},223582,43
0Ru8m9HxSj45gURwQhAlYK,Skylines,7jJdFic5YXGnrFUjultwMf,This Is What It's Like,{'14rP13jdQNgQvuPA2AkBgm': 'Glades'},206773,33
4abKZc7NGHMBoyXWeOksVF,If a Song Could Get Me You - US Radio Mix,0joSHLbPUUWJaWdUxQBxZB,If a Song Could Get Me You (US Radio Mix),{'0SGEunj6EBwdWMNCdWSrPg': 'Marit Larsen'},207333,12
5XX9oGZfgKMXdHnEp4t2JB,Money On My Mind,08jWgM4vSkTose4blKBWov,In The Lonely Hour,{'2wY79sveU1sp5g7SokKOiI': 'Sam Smith'},192670,65
0N3jMn0SnX7xxIP0mZCBDr,k i s s i n g,1L2c6U1HszcdQOfvE7pW8p,Sophia Black,{'3wdXgSpjbbU3tX9KasdxMh': 'Sophia Black'},216146,27
10LmfA0d5BjfAa0hKOpi0a,Plan B,66nCugmvkVxexWCmrpXVzV,The Iron Horse,{'3oBPMxyL6Od10WiDyo52jW': 'Brian Witzig'},112053,25
1uSkCyxiFSlgqXaMeEE59j,Sleepless In NYC - Extended Mix,17JvsigP1AZe0p4FNjOXMj,Sleepless In NYC,{'0FVj4JuzTyudaXAwfqDQ20': 'Autograf'},254491,16
25nzKGDiua1lE9Qo5V19GL,Young Blood,5ImvJCAX33Pt2XGMaYaMia,"Passive Me, Aggressive You",{'0oeUpvxWsC8bWS6SnpU8b9': 'The Naked And Famous'},246600,66
2PpruBYCo4H7WOBJ7Q2EwM,Hey Ya!,1UsmQ3bpJTyK6ygoOOjG1r,Speakerboxxx/The Love Below,{'1G9G7WwrXka3Z1r7aIDjI7': 'OutKast'},235213,79
2y4mf2Ta9JYXMwCRPxKpC3,Faith,0lx9iFRJtxk74V6K7gL2gs,Faith,"{'27TzSz51sIBH2hQxoAYEQ7': 'Haides', '3LSc4wmvKF5ByNbmypPUtw': 'Adam James'}",212706,9
3ocpv2Zp5DGXUOOCICa2CZ,Thinking Of You,4uKRqBrt9FAPY4fLXqLcPx,Thinking Of You - EP,{'1MIVXf74SZHmTIp4V4paH4': 'Mabel'},214173,45
3s4U7OHV7gnj42VV72eSZ6,Rather Be (feat. Jess Glynne),4UB0J5V3JsZZtNR360pZ6r,Rather Be (feat. Jess Glynne),"{'6MDME20pz9RveH9rEXvrOM': 'Clean Bandit', '4ScCswdRlyA23odg9thgIO': 'Jess Glynne'}",227833,72
44dFOGFKVgNrx6UilTRVfZ,Take a Chance (feat Little Dragon),4NZWRpoMuXaHU7csTjWdB5,Skin,"{'6nxWCVXbOlEVRexSbLsTer': 'Flume', '6Tyzp9KzpiZ04DABQoedps': 'Little Dragon'}",328630,49
5WEQT4y47zNmrWdQjAPFsU,Ta Dee Da Dee,3DxoMHRz9xmfS8uSHY2Jxy,Universe,{'57ZhLu0Dw6zjNVe5OskZtW': 'No Tv No Radio'},216986,13
6bpBsotzL05UzS1rHsIqk8,Livewire,37ABUtLPqktcopsBJ7jmXT,Oh Wonder,{'5cIc3SBFuBLVxJz58W2tU9': 'Oh Wonder'},203585,53
6wb61u8ayuanWSHZzle5od,I Want U,4YEuQkWaBp1L4LQ5qrI2ys,Run,{'11gWrKZMBsGQWmobv3oNfW': 'Alison Wonderland'},210017,59
7jZHUhAmW5oq1cq6s8IxmK,Sun Models (feat. Madelyn Grant),5SXT6dwhHX56Sos7KMcMF5,In Return,"{'21mKp7DqtSNHhCAU2ugvUw': 'ODESZA', '7kdIgG6b9e3DZVmroWzu9w': 'Madelyn Grant'}",160000,66
1A8j067qyiNwQnZT0bzUpZ,This Girl (Kungs Vs. Cookin' On 3 Burners),66KCBRiOFSs9bki2A15WlB,Layers,"{'7keGfmQR4X5w0two1xKZ7d': 'Kungs', '726MxZBpkxnnoKl6aN7mmj': ""Cookin' On 3 Burners""}",195546,78
1gHtbcRP4tz1O1NsxPpBea,Niggas,34JNly8P6uZRKTGnmmLNAt,You Should Be Here,{'0cGUm45nv7Z6M6qdXYQGTX': 'Kehlani'},174765,53
7IaYZq2nRsxz6R5kR1PZI1,Closer (feat. Halsey) - Shaun Frank Remix,4uybSOe9s5FAYVvUyzXOiR,Closer (Remixes) (feat. Halsey),"{'69GGBxA162lTqCwzJG5jLp': 'The Chainsmokers', '26VFTg2z8YR0cCuwLzESi2': 'Halsey', '0BBwlSQvHHtahgYpLj1wJE': 'Shaun Frank'}",252066,35
19Az4r4Tb5VKSnajMPg8hb,Holding On,08ipn1MH7xqgoqhUbtvCTy,Caracal (Deluxe),"{'6nS5roXSAGhTGr34W6n7Et': 'Disclosure', '06nevPmNVfWUXyZkccahL8': 'Gregory Porter'}",315000,55
1DeuZgn99eUC1hreXTWBvY,Ungirthed,7ppypgQppMf3mkRbZxYIFM,Shrines,{'1TtJ8j22Roc24e2Jx3OcU4': 'Purity Ring'},168906,42
3uLfGj1mNsIivCiRLzG3Ka,Lifetimes - Everything Everything Remix,7suXftYhoZxndiA5w1vLFJ,Lifetimes (Everything Everything Remix),"{'5cIc3SBFuBLVxJz58W2tU9': 'Oh Wonder', '1HOeqtP7tHkKNJNLzQ2tnr': 'Everything Everything'}",343022,21
3XHVxgHuOrfskeMrOVxPiN,100% Devil,3eFd6FWcmDnRvmBGeHasgg,Strange Loop EP,{'6GohZXzecjptCNHAYHHiZE': 'Moon Bounce'},162769,5
3y8AEUef1AVfr0npU5UOa9,Dangerous (feat. Joywave),7MvpqHRTRxHu7QoPiYnmzH,2.0,"{'4S1nvNHWiZLP4rzwmULmUa': 'Big Data', '1UfzhwcOR4yfX7yHTPfC9m': 'Joywave'}",280426,61
4WwCFacUHBI011gYhW15KR,Are You Ten Years Ago,3ADMYew7OUYnMPF1EHOIe9,Tegan and Sara Present the Con X: Covers,{'6oFs3qk4VepIVFdoD4jmsy': 'PVRIS'},280546,43
54LGxQGf5LPXNGjtzDZ5IE,So Good (feat. Ty Dolla $ign),5YLRVHDVRw3QqWbeTGpC5B,So Good,"{'1Xylc3o4UrD53lo9CvFvVg': 'Zara Larsson', '7c0XG5cIJTrrAgEC3ULPiq': 'Ty Dolla $ign'}",166706,56
60jI0JgMLLj1VggHJVhtRs,Glory And Gore,0rmhjUgoVa17LZuS8xWQ3v,Pure Heroine,{'163tK9Wjr9P9DmM0AVK7lm': 'Lorde'},210737,60
6jq6rcOikCZAmjliAgAmfT,Light,4k2ygY7kW4n1eVtR2i0F0H,Light,{'0jNDKefhfSbLR9sFvcPLHo': 'San Holo'},239853,67
6mfLj0868swyVedGZ4emJC,Sintra,1yc3Ldus5BkJBVX9mSFMt4,Flume: Deluxe Edition,{'6nxWCVXbOlEVRexSbLsTer': 'Flume'},155315,39
14blxrgE0VWAgv5aF2wWmx,Good Life,5fPglEDz9YEwRgbLRvhCZy,Graduation,"{'5K4W6rqBFWDnAN6FQUkS6x': 'Kanye West', '3aQeKQSyrW4qWr35idm0cy': 'T-Pain'}",207000,70
1OBUY61V7sX1vcS99PxKLa,Gravity (feat. JMR),16CCJo59jCko0476mRMmQu,Kindred Spirits,"{'24V5UY0nChKpnb1TBPJhCw': 'Jai Wolf', '5TvAqaxbbxUNnzX11Pt752': 'JMR'}",228480,41
2DhOcYawovGjKJMic5ssGm,Flight Attendant,6wxntYY6i4COQ2OaiTuc3s,KYOMI,{'0god7pF7tcRMNTey5gUjpd': 'XXX'},226652,24
2LmL53XRRZqvnXRb24UCRp,SeeSaw - Club Version,6cE8zJD9FNGJUlpC2FKTfa,SeeSaw (Club Version),"{'7A0awCXkE1FtSU8B0qwOJQ': 'Jamie xx', '7Eu1txygG6nJttLHbZdQOh': 'Four Tet', '3X2DdnmoANw8Rg8luHyZQb': 'Romy'}",341760,43
2nyQovS5Cj2JUUBv5piGVr,Stung,5S5Qeio6w5FEfXx1MzAbC1,Stung,{'3ApUX1o6oSz321MMECyIYd': 'Quinn XCII'},234661,53
51UseDByqDUbRDQeRWqmhm,Amenamy,7ppypgQppMf3mkRbZxYIFM,Shrines,{'1TtJ8j22Roc24e2Jx3OcU4': 'Purity Ring'},207080,42
7l9CE3wmEGOUYw1j4ETjnL,Saturnz Barz (feat. Popcaan),0NvirtaDCaZU5PAW1O5FDE,Humanz (Deluxe),"{'3AA28KZvwAUcZuOKwyblJQ': 'Gorillaz', '62DmErcU7dqZbJaDqwsqzR': 'Popcaan'}",181906,65
013AWvizllIUEC2FOBzOnh,Truly Madly Deeply,64peTvbTLBDeSBu0GsCRE4,Savage Garden,{'3NRFinRTEqUCfaTTZmk8ek': 'Savage Garden'},277266,73
0CAJdthKDdRjB2h8YOguN6,What You Know,2X7s6Gt8Xz2qEwlw4GVcQo,King,{'4OBJLual30L7gRl5UkeRcT': 'T.I.'},274333,63
1ND10RihbTsIX1m15QrK01,Left Alone - Ta-Ku Remix,1yc3Ldus5BkJBVX9mSFMt4,Flume: Deluxe Edition,"{'6nxWCVXbOlEVRexSbLsTer': 'Flume', '6UcJxoeHWWWyT5HZP064om': 'Chet Faker'}",241337,34
1tOtcI4hcpUz47WEHwIWQ2,Under the Hood,69MoKk5NqFuaKJUMisqvVa,Jazz Carnival,"{'4XK78nskvKdcMNWwEsBYmG': 'Think Twice', '7ogweMDxhn8uLrcfkZAz3P': 'David Ryshpan'}",180495,8
6CTG85NJI1Wm60pxTSRNwL,Never Catch Me,29luvT98TnqHjVDYSRbbrj,You're Dead!,"{'29XOeO6KIWxGthejQqn793': 'Flying Lotus', '2YZyLoL8N0Wb9xBt1NhZWg': 'Kendrick Lamar'}",234486,59
7MdZQXUBijQxcBkYz4G1Z5,Affection,52qF0r4f9WihHYUDcINmmC,Life,{'5FsfZj0Mp6YwEWytuJUcWt': 'Jinsang'},117495,67
1joULm5birdUYPkANMfhtP,Hypersphere,38isr7eM1n8gUgU8VNmwL6,PinOut (Original Soundtrack),"{'2PfiteGKkLREGubVMoSUE3': 'Douglas Holmquist', '3cJr8P8FdKhqkAADtJxQWV': 'Susanna Lundgren'}",323066,26
3nodtPfXcok53E8Uze8gvD,Either Way (feat. Joey Bada$$),2BGe2R4RsBOGdzZF7bGglE,Either Way (feat. Joey Bada$$),"{'2FwJwEswyIUAljqgjNSHgP': 'Snakehips', '1zNqDE7qDGCsyzJwohVaoX': 'Anne-Marie', '2P5sC9cVZDToPxyomzF1UH': 'Joey Bada$$'}",187588,57
6bPgZiRqrNIk1Mwjjc8ugU,I Love You,4OJHzijdaLZRcMDYcnOFj8,I Love You,{'1aSwrSGBNGMLn9ymttfRkk': 'Lido'},255829,27
7qqEoWwnnLdB1CofF7ymPG,We All Die,2HCdnNawfN1rcs5JCB5meB,"Face Yourself, and Remove Your Sandals",{'3XMGw77i8OGr1ys7LF1KHJ': 'Small Leaks Sink Ships'},260360,7
4QTCFCiwrXf46VQEeL2WQa,Crazy (Alison Wonderland Remix),37m77OCI9Ox3RdcKdGpPHd,Everything Remixed,"{'1aSwrSGBNGMLn9ymttfRkk': 'Lido', '11gWrKZMBsGQWmobv3oNfW': 'Alison Wonderland'}",173933,21
67T6l4q3zVjC5nZZPXByU8,Whatcha Say,0aVJmVAeEx78nAA1rAKYf7,Jason Derulo,{'07YZf4WDAMNwqr4jfgOZ8y': 'Jason Derulo'},221253,68
5ox70Z6TBQKCkXe2VGXJe6,Me the Machine - Instrumental,7wLKF2uB74etT13N2pPT6n,Sparks (Deluxe Version),{'6Xb4ezwoAQC4516kI89nWz': 'Imogen Heap'},267960,11
7HjlSn6XoYhdoOwOLgRh8q,Cumulus,5IoORpSLb3o30qGDIdLIst,Late Night Tales: The Cinematic Orchestra,{'6Xb4ezwoAQC4516kI89nWz': 'Imogen Heap'},421047,29
2gCsOvK6jk39QcD5KUWf6A,Naisho No Hanashi,6rAjiydvTHQAUpsuPSJROy,ClariS -Single Best 1st-,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},260413,29
5Yiwmn4PZAzVAms9UDICU2,Platinum Disco,0Wibr4Xn7la0V69fnnujJw,Utamonogatari Special Edition (Original Soundtrack),{'0NT8fqhPoKJrd038u1Qumz': '物語シリーズ'},256573,52
3Ji2egztGLRhA2Z7gR1CoX,Staple Stable,0Wibr4Xn7la0V69fnnujJw,Utamonogatari Special Edition (Original Soundtrack),{'0NT8fqhPoKJrd038u1Qumz': '物語シリーズ'},275266,44
5P8lyudWE7HQxb4ludLbEm,Renai Circulation,0Wibr4Xn7la0V69fnnujJw,Utamonogatari Special Edition (Original Soundtrack),{'0NT8fqhPoKJrd038u1Qumz': '物語シリーズ'},255040,68
418va7pEGFV8vLYBGH8X2j,#Love (feat. Ann & gaku),7IhztOXE6vItU9hcwYVU8z,#Love (feat. Ann & gaku),"{'4Mc3zbnQx4wRb0tYg7A8sG': 'supercell', '7qBV1Jay056TdY068MK3Sd': 'Ann', '2rafEnxwpClHusWcY03FMz': 'GAKU'}",261213,39
4GfZoU6lGyoJe0Eqni1vkM,Rainy Devil,2sEpN2bNZaS8xgpaPDNJej,Bakemonogatari Gekihanongakushu (Original Soundtrack),{'0NT8fqhPoKJrd038u1Qumz': '物語シリーズ'},100546,26
6x9lBEXrjMVeHswZUhGKQZ,Chichioya,2sEpN2bNZaS8xgpaPDNJej,Bakemonogatari Gekihanongakushu (Original Soundtrack),{'0NT8fqhPoKJrd038u1Qumz': '物語シリーズ'},181946,16
2iYL1ecHzwZsvvnPduIXb6,Click,6rAjiydvTHQAUpsuPSJROy,ClariS -Single Best 1st-,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},270573,44
2zcexjzFwNj6uomgoTcGhM,Step,6rAjiydvTHQAUpsuPSJROy,ClariS -Single Best 1st-,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},256720,37
5y5OcUvYLYG5acpJM4PEGi,Shiori,79UgEZdQY1mcCM44BAGAB4,Fairy Party,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},248146,39
7trh320r4yoiXFA2m8yGEh,Irony,6rAjiydvTHQAUpsuPSJROy,ClariS -Single Best 1st-,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},258800,44
2YaQwfxOEE9mt8CBrVia8z,Signal,4fpKq6l6n6kxVUMBOjM1Ih,Signal,{'5htVtReJ3NAwcAdxdHpim3': 'ClariS'},223379,27
1XwrOMkzPExJHjSOfUaUy7,The Glory Days,4s2A99BwnxeePq2slzGEYi,The Glory Days,{'30rNCtpbgMaznRM9h8jlLv': 'Tia'},253786,47
4NQMAgIVoHsYURmYPzsRM9,Watashi Idol Sengen,1yY3wlXZTzgqRVsxo06yuv,Watashiwo Someru Aino Uta,{'7qpGWSiolU9E5WbkvTaMDd': 'CHiCO with HoneyWorks'},267173,33
4vvgkXTKwys5YW6cjYKjip,stella☆,5VguY79HKEmjk7vllN0li5,Silent Siren Selection,{'11FVEsg4m3QWzNfaK7vykQ': 'SILENT SIREN'},273213,36
70x1gFEIOwPaFY0XYR31OV,Proust,6uBe0MwGK14mBacpIMJ2J5,Moon & Bouquet,{'1YLxQZIGsaZq9rvFu8zeRz': 'Sayuri'},275386,40
5WykJXLt6kErpSL8uKutpl,Stress,6JQG5HNtGjmLoCoEfub3ch,Beyond the Senses,"{'4aKdmOXdUKX07HVd3sGgzw': 'Rezz', '0LgrViZrCyMgg5MfTc33bd': 'EDDIE'}",200577,41
4keZvEXvMrtQSp0wIicRs5,De-Stress,05SuSxEPuEJI1RnwTcOCRg,Count Me In,{'2WjvvwAX0mdWwq3aFuUdtc': 'Rebelution'},223026,52
0TrRIlfaTzdsgG90fSsTzr,replica,4FLVYdG4mlaydxbg9ItTyH,攻殻機動隊 S.A.C. Solid State Society O.S.T.,{'57WViMLL9KfooFkVKsyODr': 'Ilaria Graziano'},323192,36
0UuMRmKDZSuSlUbTg5F3MG,inner universe,2xwzJG5kuUOIuyEf6u3OXQ,攻殻機動隊 STAND ALONE COMPLEX O.S.T.+,{'08pXfHf1e4hLeDz1BgmOqL': 'Origa'},293619,48
0VUAzLbZ5v3bQYIidNJMln,what's it for,6vnGlRzjCpJdnojTZZojMc,攻殻機動隊 STAND ALONE COMPLEX O.S.T.2,{'7sQOG6I2Zu6fE1srDLzswo': 'emily curtis'},194882,33
10m4UH1zhI5njtSM6rbuuG,Vietnam,3V8YAQt6ADKvL803nvq27L,Spaces,{'1JSPpoXFLcEG2WhYlvmHPJ': 'Yosi Horikawa'},268968,20
20G3Nje2MGXnSPt0J6kHW0,beauty is within us,2xwzJG5kuUOIuyEf6u3OXQ,攻殻機動隊 STAND ALONE COMPLEX O.S.T.+,{'18Xy9oGF9CxiU9luAp3Dzu': 'Scott Matthew'},365963,34
3ZMCZJRsyJDOSR0zS7AWpO,モノクローム,2xwzJG5kuUOIuyEf6u3OXQ,攻殻機動隊 STAND ALONE COMPLEX O.S.T.+,{'57WViMLL9KfooFkVKsyODr': 'Ilaria Graziano'},305604,33
4H7FikhoNx5bmlWstG1mgi,run rabbit junk,2xwzJG5kuUOIuyEf6u3OXQ,攻殻機動隊 STAND ALONE COMPLEX O.S.T.+,{'0FN9uqveLW33mz8hlDLiFU': 'hide'},272265,38
4ha5wTSaszwXq4xRmXcGIC,living inside the shell,6vnGlRzjCpJdnojTZZojMc,攻殻機動隊 STAND ALONE COMPLEX O.S.T.2,"{'5Uxss6P1MI2lX9vHvK76zK': 'Steve Conte', '5D2CrBzmGv6eQnUcVLdNav': 'Shanti Snyder'}",384466,36
582gpRUX6LEVXbuCdgIDaq,サイバーバード,6vnGlRzjCpJdnojTZZojMc,攻殻機動隊 STAND ALONE COMPLEX O.S.T.2,{'1KvNXSn0FKGELFRpfm3ONi': 'Gabriela Robin'},358825,39
6C0wK49dMqpULLzUq5iSyq,the end of all you'll know,6LV6Mk6uHLvj4lKfYPjtsI,攻殻機動隊 STAND ALONE COMPLEX O.S.T.3,{'18Xy9oGF9CxiU9luAp3Dzu': 'Scott Matthew'},139262,31
5r7jS4T6UbitrifSWJMzZf,zero signal,4FLVYdG4mlaydxbg9ItTyH,攻殻機動隊 S.A.C. Solid State Society O.S.T.,{'0lbYsAt8JNKNjttbncKg8i': 'Yoko Kanno'},243336,33
0FOkZNxEZfzwqDLHhurPoD,葉問3,7CpO70HSZK7TAf00qUMLus,《葉問3》 電影原聲帶,{'0lzVrkjlIZJH18hk2Gcjkp': 'Kenji Kawai'},247460,32
18EMYXJEhYZbXyBL5lOXR1,Utai IV: Reawakening,2ebMxOVmA8iHaCdpV2FSoL,Ghost in the Shell (Music Inspired by the Motion Picture),{'0lzVrkjlIZJH18hk2Gcjkp': 'Kenji Kawai'},157280,45
2LDmgP0mnj2Z48fg8o8UQ2,"Utai IV: Reawakening (From ""Ghost in the Shell"") - Steve Aoki Remix",1GJWxG3TNawv3PCYrVYB7k,"Utai IV: Reawakening (From ""Ghost in the Shell"") (Steve Aoki Remix)","{'0lzVrkjlIZJH18hk2Gcjkp': 'Kenji Kawai', '77AiFEVeAVj2ORpC85QVJs': 'Steve Aoki'}",270344,34
7vb7Zps4cKABIekgEshsFP,Gunjikunren,1B6PIRAyUDuU46yVpd023C,Kaen Kitanoeiyu Aterui Den Original Soundtrack,{'0lzVrkjlIZJH18hk2Gcjkp': 'Kenji Kawai'},129000,22
2I34O4ptg5K3Chu9L7cMNi,地下拳賽,7CpO70HSZK7TAf00qUMLus,《葉問3》 電影原聲帶,{'0lzVrkjlIZJH18hk2Gcjkp': 'Kenji Kawai'},172734,5
7qDrldWjzaIpfjL7H5PVeF,登場,11Jw60IwqG8URBK2wyKhgJ,続「刀剣乱舞-花丸-」オリジナルサウンドトラック,{'0lzVrkjlIZJH18hk2Gcjkp': 'Kenji Kawai'},8680,0
0YDSEyBzPsuQzkuc9Bu8iR,The World Is Ours,16CCJo59jCko0476mRMmQu,Kindred Spirits,{'24V5UY0nChKpnb1TBPJhCw': 'Jai Wolf'},222400,48
1sn6S6l5k4ZIe8NXc3n3eI,Good Love,4JZZ51u7Vr9JSrWwJiRUUj,Good Love,{'6BNaPZdAIZAJnbgJRiZz2w': 'Kill Paris'},179200,29
3jjUphDBlbPzWD3Ft3tya1,love gang (feat. Charli XCX),78fh7LFI68DsHBe5Xt8XFE,love gang (feat. Charli XCX),"{'0vqJkZ0RpLZixt3lTmD8vP': 'Whethan', '25uiPmTg16RbhZWAqwLBy5': 'Charli XCX'}",178515,46
5WGs6K1ZOgOzzYfGJmfXBE,Red Lights - Just A Gent Remix,7dSuE8kgr3pgjaUAwar2uh,Red Lights (Just A Gent Remix),"{'6BNaPZdAIZAJnbgJRiZz2w': 'Kill Paris', '5CPsScBTPYY11Lv4Eb7k4t': 'Dotter', '1kwGj7uDO5WXVXtQLvGJr0': 'Just A Gent'}",227875,40
6g3Dmn4xl5043d6HXX50ZW,Ghost,3MayKx4qydJTtqesdPJz3t,Off The Deep End Volume One,"{'5ttgIeUVka6FLyi00Uu5h8': 'Jauz', '54pgkpWVgQYbQXD8bkUP8n': 'GG Magree'}",201333,50
7snnEDYwv30hRtmifVni8P,lift me from the ground,3KHPqtzQKRPKup29xEQWtg,album1,"{'0jNDKefhfSbLR9sFvcPLHo': 'San Holo', '5pKrorYHoVt088MOxEhNLg': 'Sofie Winterson'}",260903,62
